dataset,query_id,draw_id,method,ndcg_at_10,recall_at_20
fiqa,3859,0,desa_de,0.0,0.0
fiqa,3859,1,original,0.0,0.0
fiqa,3859,1,expansion_only,0.0,0.0
fiqa,3859,1,query_expansion_reencode,0.0,0.0
fiqa,3859,1,anchorqe_fixed_015,0.0,0.0
fiqa,3859,1,desa_de,0.0,0.0
fiqa,3859,2,original,0.0,0.0
fiqa,3859,2,expansion_only,0.0,0.0
fiqa,3859,2,query_expansion_reencode,0.0,0.0
fiqa,3859,2,anchorqe_fixed_015,0.0,0.0
fiqa,3859,2,desa_de,0.0,0.0
fiqa,3875,0,original,1.0,1.0
fiqa,3875,0,expansion_only,0.9197207891481876,1.0
fiqa,3875,0,query_expansion_reencode,1.0,1.0
fiqa,3875,0,anchorqe_fixed_015,1.0,1.0
fiqa,3875,0,desa_de,1.0,1.0
fiqa,3875,1,original,1.0,1.0
fiqa,3875,1,expansion_only,1.0,1.0
fiqa,3875,1,query_expansion_reencode,1.0,1.0
fiqa,3875,1,anchorqe_fixed_015,1.0,1.0
fiqa,3875,1,desa_de,1.0,1.0
fiqa,3875,2,original,1.0,1.0
fiqa,3875,2,expansion_only,1.0,1.0
fiqa,3875,2,query_expansion_reencode,1.0,1.0
fiqa,3875,2,anchorqe_fixed_015,1.0,1.0
fiqa,3875,2,desa_de,1.0,1.0
fiqa,3888,0,original,0.14126697285982898,0.3333333333333333
fiqa,3888,0,expansion_only,0.0,0.0
fiqa,3888,0,query_expansion_reencode,0.0,0.0
fiqa,3888,0,anchorqe_fixed_015,0.13565197343244778,0.3333333333333333
fiqa,3888,0,desa_de,0.0,0.0
fiqa,3888,1,original,0.14126697285982898,0.3333333333333333
fiqa,3888,1,expansion_only,0.0,0.0
fiqa,3888,1,query_expansion_reencode,0.0,0.0
fiqa,3888,1,anchorqe_fixed_015,0.14126697285982898,0.3333333333333333
fiqa,3888,1,desa_de,0.0,0.3333333333333333
fiqa,3888,2,original,0.14126697285982898,0.3333333333333333
fiqa,3888,2,expansion_only,0.0,0.0
fiqa,3888,2,query_expansion_reencode,0.0,0.3333333333333333
fiqa,3888,2,anchorqe_fixed_015,0.1480409554829326,0.3333333333333333
fiqa,3888,2,desa_de,0.1480409554829326,0.3333333333333333
fiqa,3909,0,original,0.13886244387355454,0.2
fiqa,3909,0,expansion_only,0.0,0.1
fiqa,3909,0,query_expansion_reencode,0.07839826897867533,0.1
fiqa,3909,0,anchorqe_fixed_015,0.22009176629808017,0.2
fiqa,3909,0,desa_de,0.17947710508581735,0.2
fiqa,3909,1,original,0.13886244387355454,0.2
fiqa,3909,1,expansion_only,0.0,0.0
fiqa,3909,1,query_expansion_reencode,0.1635413866202963,0.2
fiqa,3909,1,anchorqe_fixed_015,0.22009176629808017,0.2
fiqa,3909,1,desa_de,0.28952298823485745,0.2
fiqa,3909,2,original,0.13886244387355454,0.2
fiqa,3909,2,expansion_only,0.0,0.0
fiqa,3909,2,query_expansion_reencode,0.11004588314904008,0.2
fiqa,3909,2,anchorqe_fixed_015,0.22009176629808017,0.2
fiqa,3909,2,desa_de,0.21726071285222986,0.2
fiqa,3932,0,original,0.6509209298071326,1.0
fiqa,3932,0,expansion_only,0.0,0.5
fiqa,3932,0,query_expansion_reencode,0.5802792108518124,1.0
fiqa,3932,0,anchorqe_fixed_015,0.6509209298071326,1.0
fiqa,3932,0,desa_de,0.6509209298071326,1.0
fiqa,3932,1,original,0.6509209298071326,1.0
fiqa,3932,1,expansion_only,0.21840743681816419,1.0
fiqa,3932,1,query_expansion_reencode,0.6509209298071326,1.0
fiqa,3932,1,anchorqe_fixed_015,0.6509209298071326,1.0
fiqa,3932,1,desa_de,0.6934264036172708,1.0
fiqa,3932,2,original,0.6509209298071326,1.0
fiqa,3932,2,expansion_only,0.0,0.5
fiqa,3932,2,query_expansion_reencode,0.6509209298071326,1.0
fiqa,3932,2,anchorqe_fixed_015,0.6509209298071326,1.0
fiqa,3932,2,desa_de,0.6934264036172708,1.0
fiqa,3934,0,original,0.0,0.25
fiqa,3934,0,expansion_only,0.0,0.5
fiqa,3934,0,query_expansion_reencode,0.0,0.75
fiqa,3934,0,anchorqe_fixed_015,0.0,0.5
fiqa,3934,0,desa_de,0.0,0.75
fiqa,3934,1,original,0.0,0.25
fiqa,3934,1,expansion_only,0.0,0.25
fiqa,3934,1,query_expansion_reencode,0.11751610475642714,0.75
fiqa,3934,1,anchorqe_fixed_015,0.0,0.5
fiqa,3934,1,desa_de,0.123151194370365,0.75
fiqa,3934,2,original,0.0,0.25
fiqa,3934,2,expansion_only,0.0,0.25
fiqa,3934,2,query_expansion_reencode,0.29007579773858083,0.5
fiqa,3934,2,anchorqe_fixed_015,0.0,0.5
fiqa,3934,2,desa_de,0.13012668333070054,0.75
fiqa,3995,0,original,0.1208113026994942,0.2
fiqa,3995,0,expansion_only,0.0,0.0
fiqa,3995,0,query_expansion_reencode,0.0,0.0
fiqa,3995,0,anchorqe_fixed_015,0.1208113026994942,0.2
fiqa,3995,0,desa_de,0.0,0.2
fiqa,3995,1,original,0.1208113026994942,0.2
fiqa,3995,1,expansion_only,0.0,0.0
fiqa,3995,1,query_expansion_reencode,0.0,0.0
fiqa,3995,1,anchorqe_fixed_015,0.1208113026994942,0.2
fiqa,3995,1,desa_de,0.10699313236726378,0.4
fiqa,3995,2,original,0.1208113026994942,0.2
fiqa,3995,2,expansion_only,0.16958010263680806,0.2
fiqa,3995,2,query_expansion_reencode,0.0,0.0
fiqa,3995,2,anchorqe_fixed_015,0.21398626473452756,0.4
fiqa,3995,2,desa_de,0.10699313236726378,0.2
fiqa,4007,0,original,0.6713860725233041,0.6666666666666666
fiqa,4007,0,expansion_only,0.6713860725233041,0.6666666666666666
fiqa,4007,0,query_expansion_reencode,0.6508205185601091,0.6666666666666666
fiqa,4007,0,anchorqe_fixed_015,0.6713860725233041,0.6666666666666666
fiqa,4007,0,desa_de,0.6508205185601091,0.6666666666666666
fiqa,4007,1,original,0.6713860725233041,0.6666666666666666
fiqa,4007,1,expansion_only,0.4776237035032179,0.6666666666666666
fiqa,4007,1,query_expansion_reencode,0.6508205185601091,0.6666666666666666
fiqa,4007,1,anchorqe_fixed_015,0.6713860725233041,0.6666666666666666
fiqa,4007,1,desa_de,0.6508205185601091,0.6666666666666666
fiqa,4007,2,original,0.6713860725233041,0.6666666666666666
fiqa,4007,2,expansion_only,0.6713860725233041,0.6666666666666666
fiqa,4007,2,query_expansion_reencode,0.6508205185601091,0.6666666666666666
fiqa,4007,2,anchorqe_fixed_015,0.6713860725233041,0.6666666666666666
fiqa,4007,2,desa_de,0.6508205185601091,0.6666666666666666
fiqa,4011,0,original,1.0,1.0
fiqa,4011,0,expansion_only,0.0,0.0
fiqa,4011,0,query_expansion_reencode,0.6364391809889587,0.6666666666666666
fiqa,4011,0,anchorqe_fixed_015,1.0,1.0
fiqa,4011,0,desa_de,0.9217868789962071,1.0
fiqa,4011,1,original,1.0,1.0
fiqa,4011,1,expansion_only,0.0,0.0
fiqa,4011,1,query_expansion_reencode,0.49818925746641285,1.0
fiqa,4011,1,anchorqe_fixed_015,1.0,1.0
fiqa,4011,1,desa_de,1.0,1.0
fiqa,4011,2,original,1.0,1.0
fiqa,4011,2,expansion_only,0.0,0.0
fiqa,4011,2,query_expansion_reencode,0.43734888382569426,0.6666666666666666
fiqa,4011,2,anchorqe_fixed_015,1.0,1.0
fiqa,4011,2,desa_de,0.9469024295259745,1.0
fiqa,4019,0,original,0.16958010263680806,0.2
fiqa,4019,0,expansion_only,0.0,0.0
fiqa,4019,0,query_expansion_reencode,0.0,0.2
fiqa,4019,0,anchorqe_fixed_015,0.21398626473452756,0.2
fiqa,4019,0,desa_de,0.21398626473452756,0.2
fiqa,4019,1,original,0.16958010263680806,0.2
fiqa,4019,1,expansion_only,0.0,0.0
fiqa,4019,1,query_expansion_reencode,0.0,0.0
fiqa,4019,1,anchorqe_fixed_015,0.21398626473452756,0.2
fiqa,4019,1,desa_de,0.21398626473452756,0.2
fiqa,4019,2,original,0.16958010263680806,0.2
fiqa,4019,2,expansion_only,0.0,0.0
fiqa,4019,2,query_expansion_reencode,0.0,0.0
fiqa,4019,2,anchorqe_fixed_015,0.21398626473452756,0.2
fiqa,4019,2,desa_de,0.14606834984270645,0.2
fiqa,4031,0,original,0.0,0.0
fiqa,4031,0,expansion_only,0.0,0.0
fiqa,4031,0,query_expansion_reencode,0.0,0.0
fiqa,4031,0,anchorqe_fixed_015,0.0,0.0
fiqa,4031,0,desa_de,0.0,0.0
fiqa,4031,1,original,0.0,0.0
fiqa,4031,1,expansion_only,0.0,0.0
fiqa,4031,1,query_expansion_reencode,0.0,0.0
fiqa,4031,1,anchorqe_fixed_015,0.0,0.0
fiqa,4031,1,desa_de,0.0,0.0
fiqa,4031,2,original,0.0,0.0
fiqa,4031,2,expansion_only,0.0,0.0
fiqa,4031,2,query_expansion_reencode,0.0,0.0
fiqa,4031,2,anchorqe_fixed_015,0.0,0.0
fiqa,4031,2,desa_de,0.0,0.0
fiqa,4037,0,original,0.0,0.5
fiqa,4037,0,expansion_only,0.17723928678404774,0.5
fiqa,4037,0,query_expansion_reencode,0.20438239758848611,0.5
fiqa,4037,0,anchorqe_fixed_015,0.0,0.5
fiqa,4037,0,desa_de,0.0,0.5
fiqa,4037,1,original,0.0,0.5
fiqa,4037,1,expansion_only,0.0,0.5
fiqa,4037,1,query_expansion_reencode,0.0,0.5
fiqa,4037,1,anchorqe_fixed_015,0.0,0.5
fiqa,4037,1,desa_de,0.0,0.5
fiqa,4037,2,original,0.0,0.5
fiqa,4037,2,expansion_only,0.2640681225725909,0.5
fiqa,4037,2,query_expansion_reencode,0.23719771276929622,0.5
fiqa,4037,2,anchorqe_fixed_015,0.17723928678404774,0.5
fiqa,4037,2,desa_de,0.17723928678404774,0.5
fiqa,4047,0,original,0.9005471983095722,1.0
fiqa,4047,0,expansion_only,0.787702056960637,1.0
fiqa,4047,0,query_expansion_reencode,0.8048099750039491,1.0
fiqa,4047,0,anchorqe_fixed_015,0.9052181617170639,1.0
fiqa,4047,0,desa_de,0.9108532513310018,1.0
fiqa,4047,1,original,0.9005471983095722,1.0
fiqa,4047,1,expansion_only,0.49958026644179554,0.75
fiqa,4047,1,query_expansion_reencode,0.8048099750039491,1.0
fiqa,4047,1,anchorqe_fixed_015,0.9005471983095722,1.0
fiqa,4047,1,desa_de,0.8048099750039491,1.0
fiqa,4047,2,original,0.9005471983095722,1.0
fiqa,4047,2,expansion_only,0.5205067333228022,0.75
fiqa,4047,2,query_expansion_reencode,0.8318724637288826,0.75
fiqa,4047,2,anchorqe_fixed_015,0.9005471983095722,1.0
fiqa,4047,2,desa_de,0.8318724637288826,1.0
fiqa,4071,0,original,0.0,0.0
fiqa,4071,0,expansion_only,0.0,0.0
fiqa,4071,0,query_expansion_reencode,0.0,0.0
fiqa,4071,0,anchorqe_fixed_015,0.0,0.0
fiqa,4071,0,desa_de,0.0,0.0
fiqa,4071,1,original,0.0,0.0
fiqa,4071,1,expansion_only,0.0,0.0
fiqa,4071,1,query_expansion_reencode,0.0,0.0
fiqa,4071,1,anchorqe_fixed_015,0.0,0.0
fiqa,4071,1,desa_de,0.0,0.0
fiqa,4071,2,original,0.0,0.0
fiqa,4071,2,expansion_only,0.0,0.0
fiqa,4071,2,query_expansion_reencode,0.0,0.0
fiqa,4071,2,anchorqe_fixed_015,0.0,0.0
fiqa,4071,2,desa_de,0.0,0.0
fiqa,4084,0,original,0.430624116386567,1.0
fiqa,4084,0,expansion_only,0.48247555939075504,1.0
fiqa,4084,0,query_expansion_reencode,0.6934264036172708,1.0
fiqa,4084,0,anchorqe_fixed_015,0.48247555939075504,1.0
fiqa,4084,0,desa_de,0.9197207891481876,1.0
fiqa,4084,1,original,0.430624116386567,1.0
fiqa,4084,1,expansion_only,0.0,0.0
fiqa,4084,1,query_expansion_reencode,0.38685280723454163,1.0
fiqa,4084,1,anchorqe_fixed_015,0.430624116386567,1.0
fiqa,4084,1,desa_de,0.8065735963827293,1.0
fiqa,4084,2,original,0.430624116386567,1.0
fiqa,4084,2,expansion_only,0.0,1.0
fiqa,4084,2,query_expansion_reencode,0.5912352048230277,1.0
fiqa,4084,2,anchorqe_fixed_015,0.45560514958746035,1.0
fiqa,4084,2,desa_de,0.6509209298071326,1.0
fiqa,4102,0,original,0.13905617951077562,0.25
fiqa,4102,0,expansion_only,0.0,0.0
fiqa,4102,0,query_expansion_reencode,0.2406672991267921,0.5
fiqa,4102,0,anchorqe_fixed_015,0.123151194370365,0.25
fiqa,4102,0,desa_de,0.13905617951077562,0.5
fiqa,4102,1,original,0.13905617951077562,0.25
fiqa,4102,1,expansion_only,0.0,0.25
fiqa,4102,1,query_expansion_reencode,0.16812753627111746,0.5
fiqa,4102,1,anchorqe_fixed_015,0.13012668333070054,0.25
fiqa,4102,1,desa_de,0.16812753627111746,0.5
fiqa,4102,2,original,0.13905617951077562,0.25
fiqa,4102,2,expansion_only,0.19519002499605084,0.25
fiqa,4102,2,query_expansion_reencode,0.24630238874073,0.5
fiqa,4102,2,anchorqe_fixed_015,0.15101961822780524,0.25
fiqa,4102,2,desa_de,0.3903800499921017,0.25
fiqa,4103,0,original,0.0,0.0
fiqa,4103,0,expansion_only,0.0,0.0
fiqa,4103,0,query_expansion_reencode,0.0,1.0
fiqa,4103,0,anchorqe_fixed_015,0.0,0.0
fiqa,4103,0,desa_de,0.0,1.0
fiqa,4103,1,original,0.0,0.0
fiqa,4103,1,expansion_only,0.0,0.0
fiqa,4103,1,query_expansion_reencode,0.3010299956639812,1.0
fiqa,4103,1,anchorqe_fixed_015,0.0,0.0
fiqa,4103,1,desa_de,0.0,1.0
fiqa,4103,2,original,0.0,0.0
fiqa,4103,2,expansion_only,0.0,0.0
fiqa,4103,2,query_expansion_reencode,0.3562071871080222,1.0
fiqa,4103,2,anchorqe_fixed_015,0.0,0.0
fiqa,4103,2,desa_de,0.0,1.0
fiqa,4105,0,original,0.0,0.0
fiqa,4105,0,expansion_only,0.0,0.0
fiqa,4105,0,query_expansion_reencode,0.17723928678404774,0.5
fiqa,4105,0,anchorqe_fixed_015,0.0,0.0
fiqa,4105,0,desa_de,0.0,0.0
fiqa,4105,1,original,0.0,0.0
fiqa,4105,1,expansion_only,0.0,0.0
fiqa,4105,1,query_expansion_reencode,0.0,0.0
fiqa,4105,1,anchorqe_fixed_015,0.0,0.0
fiqa,4105,1,desa_de,0.0,0.0
fiqa,4105,2,original,0.0,0.0
fiqa,4105,2,expansion_only,0.0,0.5
fiqa,4105,2,query_expansion_reencode,0.20438239758848611,0.5
fiqa,4105,2,anchorqe_fixed_015,0.0,0.0
fiqa,4105,2,desa_de,0.0,0.0
fiqa,4116,0,original,0.9197207891481876,1.0
fiqa,4116,0,expansion_only,0.9197207891481876,1.0
fiqa,4116,0,query_expansion_reencode,0.9197207891481876,1.0
fiqa,4116,0,anchorqe_fixed_015,0.9197207891481876,1.0
fiqa,4116,0,desa_de,0.9197207891481876,1.0
fiqa,4116,1,original,0.9197207891481876,1.0
fiqa,4116,1,expansion_only,0.8503449055347546,1.0
fiqa,4116,1,query_expansion_reencode,0.9197207891481876,1.0
fiqa,4116,1,anchorqe_fixed_015,0.9197207891481876,1.0
fiqa,4116,1,desa_de,0.9197207891481876,1.0
fiqa,4116,2,original,0.9197207891481876,1.0
fiqa,4116,2,expansion_only,0.9197207891481876,1.0
fiqa,4116,2,query_expansion_reencode,0.9197207891481876,1.0
fiqa,4116,2,anchorqe_fixed_015,0.9197207891481876,1.0
fiqa,4116,2,desa_de,0.9197207891481876,1.0
fiqa,4125,0,original,0.0,0.0
fiqa,4125,0,expansion_only,0.0,0.0
fiqa,4125,0,query_expansion_reencode,0.0,0.0
fiqa,4125,0,anchorqe_fixed_015,0.0,0.0
fiqa,4125,0,desa_de,0.0,0.0
fiqa,4125,1,original,0.0,0.0
fiqa,4125,1,expansion_only,0.0,0.0
fiqa,4125,1,query_expansion_reencode,0.0,0.0
fiqa,4125,1,anchorqe_fixed_015,0.0,0.0
fiqa,4125,1,desa_de,0.0,0.0
fiqa,4125,2,original,0.0,0.0
fiqa,4125,2,expansion_only,0.0,0.0
fiqa,4125,2,query_expansion_reencode,0.0,0.0
fiqa,4125,2,anchorqe_fixed_015,0.0,0.0
fiqa,4125,2,desa_de,0.0,0.0
fiqa,4142,0,original,0.3071837157818931,0.5
fiqa,4142,0,expansion_only,0.4373103991125936,0.75
fiqa,4142,0,query_expansion_reencode,0.3191471544989227,0.75
fiqa,4142,0,anchorqe_fixed_015,0.3191471544989227,0.5
fiqa,4142,0,desa_de,0.43666325925534977,0.75
fiqa,4142,1,original,0.3071837157818931,0.5
fiqa,4142,1,expansion_only,0.44927383782962327,0.75
fiqa,4142,1,query_expansion_reencode,0.42140541397218306,0.75
fiqa,4142,1,anchorqe_fixed_015,0.3191471544989227,0.75
fiqa,4142,1,desa_de,0.4303349101522581,0.75
fiqa,4142,2,original,0.3071837157818931,0.5
fiqa,4142,2,expansion_only,0.39233405721184117,0.75
fiqa,4142,2,query_expansion_reencode,0.39233405721184117,0.75
fiqa,4142,2,anchorqe_fixed_015,0.3191471544989227,0.5
fiqa,4142,2,desa_de,0.4042974959288708,0.75
fiqa,4153,0,original,0.0,1.0
fiqa,4153,0,expansion_only,0.0,0.0
fiqa,4153,0,query_expansion_reencode,0.0,0.0
fiqa,4153,0,anchorqe_fixed_015,0.0,1.0
fiqa,4153,0,desa_de,0.0,0.0
fiqa,4153,1,original,0.0,1.0
fiqa,4153,1,expansion_only,0.2890648263178879,1.0
fiqa,4153,1,query_expansion_reencode,0.0,0.0
fiqa,4153,1,anchorqe_fixed_015,0.0,1.0
fiqa,4153,1,desa_de,0.0,1.0
fiqa,4153,2,original,0.0,1.0
fiqa,4153,2,expansion_only,0.0,0.0
fiqa,4153,2,query_expansion_reencode,0.0,0.0
fiqa,4153,2,anchorqe_fixed_015,0.0,1.0
fiqa,4153,2,desa_de,0.0,1.0
fiqa,4179,0,original,1.0,1.0
fiqa,4179,0,expansion_only,0.0,0.0
fiqa,4179,0,query_expansion_reencode,0.0,1.0
fiqa,4179,0,anchorqe_fixed_015,0.6309297535714575,1.0
fiqa,4179,0,desa_de,0.6309297535714575,1.0
fiqa,4179,1,original,1.0,1.0
fiqa,4179,1,expansion_only,0.0,1.0
fiqa,4179,1,query_expansion_reencode,0.6309297535714575,1.0
fiqa,4179,1,anchorqe_fixed_015,1.0,1.0
fiqa,4179,1,desa_de,1.0,1.0
fiqa,4179,2,original,1.0,1.0
fiqa,4179,2,expansion_only,0.0,0.0
fiqa,4179,2,query_expansion_reencode,0.3010299956639812,1.0
fiqa,4179,2,anchorqe_fixed_015,1.0,1.0
fiqa,4179,2,desa_de,1.0,1.0
fiqa,4188,0,original,0.2890648263178879,1.0
fiqa,4188,0,expansion_only,1.0,1.0
fiqa,4188,0,query_expansion_reencode,1.0,1.0
fiqa,4188,0,anchorqe_fixed_015,0.3010299956639812,1.0
fiqa,4188,0,desa_de,0.3562071871080222,1.0
fiqa,4188,1,original,0.2890648263178879,1.0
fiqa,4188,1,expansion_only,1.0,1.0
fiqa,4188,1,query_expansion_reencode,1.0,1.0
fiqa,4188,1,anchorqe_fixed_015,0.3010299956639812,1.0
fiqa,4188,1,desa_de,0.6309297535714575,1.0
fiqa,4188,2,original,0.2890648263178879,1.0
fiqa,4188,2,expansion_only,1.0,1.0
fiqa,4188,2,query_expansion_reencode,1.0,1.0
fiqa,4188,2,anchorqe_fixed_015,0.3010299956639812,1.0
fiqa,4188,2,desa_de,0.3562071871080222,1.0
fiqa,42,0,original,0.0,0.3333333333333333
fiqa,42,0,expansion_only,0.23463936301137822,0.3333333333333333
fiqa,42,0,query_expansion_reencode,0.15642624200758548,0.3333333333333333
fiqa,42,0,anchorqe_fixed_015,0.0,0.3333333333333333
fiqa,42,0,desa_de,0.13565197343244778,0.3333333333333333
fiqa,42,1,original,0.0,0.3333333333333333
fiqa,42,1,expansion_only,0.1480409554829326,0.6666666666666666
fiqa,42,1,query_expansion_reencode,0.0,0.3333333333333333
fiqa,42,1,anchorqe_fixed_015,0.0,0.3333333333333333
fiqa,42,1,desa_de,0.1480409554829326,0.3333333333333333
fiqa,42,2,original,0.0,0.3333333333333333
fiqa,42,2,expansion_only,0.1480409554829326,0.3333333333333333
fiqa,42,2,query_expansion_reencode,0.13565197343244778,0.3333333333333333
fiqa,42,2,anchorqe_fixed_015,0.0,0.3333333333333333
fiqa,42,2,desa_de,0.0,0.3333333333333333
fiqa,4205,0,original,0.5307212739772434,0.6666666666666666
fiqa,4205,0,expansion_only,0.15642624200758548,0.3333333333333333
fiqa,4205,0,query_expansion_reencode,0.46927872602275644,0.3333333333333333
fiqa,4205,0,anchorqe_fixed_015,0.6713860725233041,0.6666666666666666
fiqa,4205,0,desa_de,0.6508205185601091,0.6666666666666666
fiqa,4205,1,original,0.5307212739772434,0.6666666666666666
fiqa,4205,1,expansion_only,0.16716045496620227,0.3333333333333333
fiqa,4205,1,query_expansion_reencode,0.2960819109658652,0.3333333333333333
fiqa,4205,1,anchorqe_fixed_015,0.6713860725233041,0.6666666666666666
fiqa,4205,1,desa_de,0.6257049680303419,0.6666666666666666
fiqa,4205,2,original,0.5307212739772434,0.6666666666666666
fiqa,4205,2,expansion_only,0.13565197343244778,0.3333333333333333
fiqa,4205,2,query_expansion_reencode,0.2960819109658652,0.6666666666666666
fiqa,4205,2,anchorqe_fixed_015,0.6508205185601091,0.6666666666666666
fiqa,4205,2,desa_de,0.4632423659320675,0.6666666666666666
fiqa,4233,0,original,0.6992148198508501,0.8
fiqa,4233,0,expansion_only,0.8687949224876582,0.8
fiqa,4233,0,query_expansion_reencode,0.8539316501572937,0.8
fiqa,4233,0,anchorqe_fixed_015,0.6992148198508501,0.8
fiqa,4233,0,desa_de,0.8122682216087221,0.8
fiqa,4233,1,original,0.6992148198508501,0.8
fiqa,4233,1,expansion_only,0.8435378753444459,0.8
fiqa,4233,1,query_expansion_reencode,0.8687949224876582,0.8
fiqa,4233,1,anchorqe_fixed_015,0.8297197050122155,0.8
fiqa,4233,1,desa_de,0.8687949224876582,0.8
fiqa,4233,2,original,0.6992148198508501,0.8
fiqa,4233,2,expansion_only,0.8687949224876582,0.8
fiqa,4233,2,query_expansion_reencode,0.8062079522181139,0.8
fiqa,4233,2,anchorqe_fixed_015,0.7227265726449519,0.8
fiqa,4233,2,desa_de,0.830419897363192,0.8
fiqa,4265,0,original,0.5943907508440193,0.6666666666666666
fiqa,4265,0,expansion_only,0.43292617940918415,0.3333333333333333
fiqa,4265,0,query_expansion_reencode,0.4935232796777482,0.5
fiqa,4265,0,anchorqe_fixed_015,0.5943907508440193,0.6666666666666666
fiqa,4265,0,desa_de,0.5846156829012062,0.6666666666666666
fiqa,4265,1,original,0.5943907508440193,0.6666666666666666
fiqa,4265,1,expansion_only,0.5407153339336951,0.6666666666666666
fiqa,4265,1,query_expansion_reencode,0.5449960234716783,0.6666666666666666
fiqa,4265,1,anchorqe_fixed_015,0.6800761159906735,0.6666666666666666
fiqa,4265,1,desa_de,0.6800761159906735,0.6666666666666666
fiqa,4265,2,original,0.5943907508440193,0.6666666666666666
fiqa,4265,2,expansion_only,0.6898511839334867,0.6666666666666666
fiqa,4265,2,query_expansion_reencode,0.5889837127672155,0.5
fiqa,4265,2,anchorqe_fixed_015,0.6013124342022591,0.6666666666666666
fiqa,4265,2,desa_de,0.711318759689527,0.6666666666666666
fiqa,4286,0,original,0.6131471927654584,0.5
fiqa,4286,0,expansion_only,0.0,0.0
fiqa,4286,0,query_expansion_reencode,0.23719771276929622,0.5
fiqa,4286,0,anchorqe_fixed_015,0.6131471927654584,0.5
fiqa,4286,0,desa_de,0.6131471927654584,0.5
fiqa,4286,1,original,0.6131471927654584,0.5
fiqa,4286,1,expansion_only,0.0,0.0
fiqa,4286,1,query_expansion_reencode,0.38685280723454163,0.5
fiqa,4286,1,anchorqe_fixed_015,0.6131471927654584,0.5
fiqa,4286,1,desa_de,0.6131471927654584,0.5
fiqa,4286,2,original,0.6131471927654584,0.5
fiqa,4286,2,expansion_only,0.0,0.0
fiqa,4286,2,query_expansion_reencode,0.6131471927654584,0.5
fiqa,4286,2,anchorqe_fixed_015,0.6131471927654584,0.5
fiqa,4286,2,desa_de,0.6131471927654584,0.5
fiqa,4289,0,original,0.38685280723454163,0.5
fiqa,4289,0,expansion_only,0.38685280723454163,0.5
fiqa,4289,0,query_expansion_reencode,0.38685280723454163,0.5
fiqa,4289,0,anchorqe_fixed_015,0.38685280723454163,0.5
fiqa,4289,0,desa_de,0.38685280723454163,0.5
fiqa,4289,1,original,0.38685280723454163,0.5
fiqa,4289,1,expansion_only,0.3065735963827292,0.5
fiqa,4289,1,query_expansion_reencode,0.3065735963827292,0.5
fiqa,4289,1,anchorqe_fixed_015,0.38685280723454163,0.5
fiqa,4289,1,desa_de,0.38685280723454163,0.5
fiqa,4289,2,original,0.38685280723454163,0.5
fiqa,4289,2,expansion_only,0.0,0.0
fiqa,4289,2,query_expansion_reencode,0.18457569677956817,0.5
fiqa,4289,2,anchorqe_fixed_015,0.38685280723454163,0.5
fiqa,4289,2,desa_de,0.3065735963827292,0.5
fiqa,4306,0,original,0.5205067333228022,0.75
fiqa,4306,0,expansion_only,0.2691828628414762,0.5
fiqa,4306,0,query_expansion_reencode,0.3903800499921017,0.75
fiqa,4306,0,anchorqe_fixed_015,0.6333518746717375,0.75
fiqa,4306,0,desa_de,0.5078961547485289,0.75
fiqa,4306,1,original,0.5205067333228022,0.75
fiqa,4306,1,expansion_only,0.29007579773858083,0.5
fiqa,4306,1,query_expansion_reencode,0.5032251913410369,0.75
fiqa,4306,1,anchorqe_fixed_015,0.6263763857114019,0.75
fiqa,4306,1,desa_de,0.5078961547485289,0.75
fiqa,4306,2,original,0.5205067333228022,0.75
fiqa,4306,2,expansion_only,0.23599633571930026,0.75
fiqa,4306,2,query_expansion_reencode,0.5078961547485289,0.75
fiqa,4306,2,anchorqe_fixed_015,0.6333518746717375,0.75
fiqa,4306,2,desa_de,0.5205067333228022,0.75
fiqa,4312,0,original,0.5306972923267993,0.5714285714285714
fiqa,4312,0,expansion_only,0.49177157880420375,0.5714285714285714
fiqa,4312,0,query_expansion_reencode,0.3727892582642587,0.5714285714285714
fiqa,4312,0,anchorqe_fixed_015,0.5306972923267993,0.5714285714285714
fiqa,4312,0,desa_de,0.5102274247214041,0.5714285714285714
fiqa,4312,1,original,0.5306972923267993,0.5714285714285714
fiqa,4312,1,expansion_only,0.5039399436762,0.5714285714285714
fiqa,4312,1,query_expansion_reencode,0.36159016140841066,0.7142857142857143
fiqa,4312,1,anchorqe_fixed_015,0.5306972923267993,0.5714285714285714
fiqa,4312,1,desa_de,0.5186511804016662,0.7142857142857143
fiqa,4312,2,original,0.5306972923267993,0.5714285714285714
fiqa,4312,2,expansion_only,0.49177157880420375,0.42857142857142855
fiqa,4312,2,query_expansion_reencode,0.38121301394452073,0.42857142857142855
fiqa,4312,2,anchorqe_fixed_015,0.5306972923267993,0.5714285714285714
fiqa,4312,2,desa_de,0.5186511804016662,0.5714285714285714
fiqa,4335,0,original,0.7541985434892589,0.75
fiqa,4335,0,expansion_only,0.7087212693585175,0.75
fiqa,4335,0,query_expansion_reencode,0.961999147059583,1.0
fiqa,4335,0,anchorqe_fixed_015,0.7757386182436072,0.75
fiqa,4335,0,desa_de,0.8318724637288826,0.75
fiqa,4335,1,original,0.7541985434892589,0.75
fiqa,4335,1,expansion_only,0.16812753627111746,0.5
fiqa,4335,1,query_expansion_reencode,0.8048099750039491,0.75
fiqa,4335,1,anchorqe_fixed_015,0.7668091220635322,0.75
